Age,Gender,Location,Subscription_Length_Months,Monthly_Bill,Total_Usage_GB
31,1,1,20,78.96,464
63,1,0,12,97.77,114
49,1,4,8,85.66,291
51,1,4,10,76.96,126
57,1,4,6,64.56,225
56,1,3,19,85.65,305
46,0,3,24,40.91,370
33,1,1,9,79.04,497
64,1,1,9,96.53,315
25,1,0,3,65.03,171
23,1,1,18,44.59,119
60,0,2,14,99.62,169
40,0,3,6,72.44,200
48,0,1,11,79.47,310
52,1,3,7,32.9,103
31,0,0,10,82.3,160
53,1,1,1,99.05,255
21,1,0,20,45.27,57
27,1,2,13,83.13,461
46,1,0,22,61.68,304
30,1,3,8,58.62,253
28,0,0,24,58.51,293
65,0,2,3,56.86,221
57,0,4,24,34.79,316
69,1,4,1,83.95,127
28,1,0,3,44.15,122
55,1,4,14,47.0,494
43,0,0,2,40.13,115
58,0,2,6,84.83,391
43,0,1,20,53.4,217
18,1,3,3,76.64,218
47,0,4,21,35.47,96
52,0,2,20,94.72,97
36,1,3,13,86.07,124
55,0,1,13,74.9,497
64,1,3,18,99.63,482
22,1,3,24,59.96,125
69,1,2,5,71.66,233
61,0,1,4,84.22,494
18,1,4,7,61.17,319
21,1,4,22,85.96,115
37,1,0,20,84.04,191
35,0,2,9,44.33,211
18,1,2,24,39.91,90
45,0,3,4,86.36,314
24,0,1,6,94.25,374
70,0,1,23,98.48,117
37,0,0,17,92.08,470
45,1,4,11,66.97,147
41,0,2,15,64.15,346
50,0,2,24,82.64,496
46,0,2,17,52.3,282
28,0,3,14,52.9,468
19,0,2,8,58.43,188
60,0,2,24,31.23,360
32,0,0,21,57.55,411
36,1,3,2,96.3,249
38,0,1,4,69.2,123
51,1,3,22,89.72,340
25,0,4,12,41.89,442
24,0,4,23,90.17,132
70,0,3,15,75.99,73
30,1,3,14,93.37,263
47,1,1,19,54.28,276
49,1,2,18,95.23,488
50,1,3,14,88.88,193
60,0,4,13,91.01,257
62,0,3,15,30.71,261
58,1,4,22,80.01,220
40,1,0,21,40.64,406
56,1,1,15,91.89,115
56,0,2,15,91.68,236
69,1,2,2,96.59,99
56,1,0,10,94.92,317
43,0,3,15,78.17,107
45,1,0,14,52.27,410
23,0,2,3,60.18,402
62,1,3,22,52.71,163
25,0,4,7,70.32,402
63,1,3,17,71.59,398
33,0,2,6,80.93,485
63,1,3,19,61.94,128
55,0,1,12,92.46,155
52,0,1,11,49.58,233
57,0,2,9,31.31,227
48,1,1,7,91.37,487
23,1,3,23,37.74,128
49,1,4,4,51.95,475
66,1,1,10,42.05,111
69,0,1,1,53.59,96
65,0,1,3,78.34,248
26,1,4,13,32.27,235
36,0,4,12,47.7,143
38,1,1,7,72.54,306
65,1,1,19,33.65,106
43,1,2,4,35.06,199
39,1,0,18,47.88,246
27,1,2,23,32.6,209
67,1,0,13,92.31,341
52,0,1,3,64.27,469
34,1,2,11,77.19,256
29,1,0,10,63.53,467
25,0,4,17,52.65,152
57,1,0,5,42.29,455
49,1,2,14,34.17,130
60,0,2,12,57.49,388
34,0,2,18,50.13,322
69,1,4,17,50.94,65
32,0,4,16,65.06,370
36,0,0,23,44.89,55
50,0,2,12,42.48,106
31,0,4,11,59.01,109
28,0,3,23,66.32,493
66,1,1,22,99.1,310
24,1,0,5,89.03,471
43,0,3,6,72.85,331
25,0,3,16,88.01,229
35,1,0,19,72.94,178
67,1,0,23,46.53,82
68,1,0,1,91.63,282
51,1,1,4,30.68,428
68,1,4,22,97.54,302
28,0,2,19,76.49,317
60,0,2,14,38.39,115
62,0,0,5,53.28,191
59,1,2,6,48.71,243
55,1,1,14,73.42,117
24,1,2,2,67.72,178
18,1,2,3,42.52,278
49,0,3,14,99.19,180
30,1,3,11,81.89,396
64,0,0,6,65.47,426
42,1,2,7,78.01,472
55,0,3,14,93.46,73
50,1,4,20,37.03,379
46,0,1,18,54.21,101
44,0,1,8,54.69,467
46,1,0,19,80.61,212
50,0,1,15,97.31,409
20,1,3,10,54.85,172
37,0,2,18,78.87,65
22,1,2,2,78.78,56
49,0,4,10,91.23,410
39,0,3,2,32.34,52
51,1,3,11,65.54,398
27,0,1,11,83.35,157
32,0,3,5,86.27,254
44,0,4,22,31.0,471
30,0,3,24,39.37,464
62,0,4,6,31.35,499
34,0,1,17,87.73,367
30,1,4,18,93.6,314
57,1,1,7,55.92,488
70,1,2,12,84.87,382
69,1,1,3,52.23,72
39,0,4,1,90.53,147
30,1,0,24,49.57,56
47,0,2,11,74.56,211
18,1,2,9,99.47,364
39,0,0,6,36.94,431
55,0,2,2,44.8,481
26,0,1,22,76.26,52
51,0,1,21,48.44,316
51,1,0,7,43.76,219
39,1,1,15,42.18,250
39,1,2,9,37.49,148
66,0,2,9,71.28,193
25,1,1,8,92.49,203
67,1,4,9,72.57,141
24,0,3,5,92.36,195
61,1,2,6,50.84,418
60,1,3,21,80.59,213
68,0,0,8,68.02,183
31,1,3,21,33.33,253
63,1,0,19,84.86,89
27,1,0,23,66.03,332
56,1,2,11,64.79,314
43,1,2,6,83.05,199
59,0,3,13,31.46,206
64,1,1,1,35.13,263
37,0,1,16,69.16,215
66,0,1,1,47.73,283
36,0,4,1,82.05,487
40,0,4,15,43.24,211
25,0,4,1,74.06,254
38,1,1,9,97.02,218
39,1,0,11,86.23,149
68,1,3,20,41.38,300
70,0,3,14,44.1,254
62,1,4,11,56.32,315
62,1,0,18,79.31,172
68,0,0,19,91.72,103
69,1,3,11,52.91,403
38,0,4,23,93.2,207
29,0,1,20,47.55,395
38,1,0,20,35.03,56
57,1,0,2,86.4,312
32,1,2,5,37.72,470
65,1,3,10,67.51,414
48,1,2,9,35.22,187
68,0,0,21,47.5,493
65,0,3,23,47.93,115
41,0,3,7,34.88,309
49,1,0,4,64.22,414
38,1,2,17,58.57,380
65,1,1,23,99.29,345
44,1,2,11,40.4,65
51,0,1,11,48.17,389
45,0,3,15,53.63,358
67,0,3,9,97.74,371
25,1,4,24,77.33,106
39,0,1,13,52.33,399
31,1,3,12,87.8,80
70,1,4,19,54.12,284
33,0,0,8,30.17,181
26,1,1,20,71.18,86
58,0,1,6,98.37,67
46,0,0,10,62.44,343
31,1,0,3,98.87,450
44,0,3,21,50.59,180
25,1,2,18,90.39,218
68,1,0,15,44.37,251
18,0,2,16,62.71,85
22,1,2,2,78.03,479
18,1,2,4,37.71,203
49,1,1,22,84.83,291
24,0,3,3,57.86,464
37,1,1,3,84.19,379
68,1,4,20,32.99,129
47,1,4,7,90.28,77
49,0,3,2,53.56,168
50,0,1,19,31.73,401
40,0,3,2,68.26,375
58,0,4,18,90.79,55
18,1,3,14,32.83,178
68,1,3,14,89.38,140
69,0,0,9,59.48,290
36,0,4,16,53.91,250
45,0,2,6,57.94,462
69,0,1,7,30.59,202
58,0,0,2,88.14,372
43,0,1,7,61.77,74
53,1,2,9,99.35,378
35,0,0,23,84.0,424
36,1,1,15,80.45,399
64,0,1,18,90.13,268
47,0,2,19,93.39,64
41,0,0,12,73.87,111
40,1,0,15,89.44,197
30,1,4,21,91.4,407
35,1,2,6,37.38,83
49,1,4,18,97.12,242
68,0,3,4,97.36,75
26,0,1,18,66.01,56
54,0,1,23,42.87,58
27,1,4,7,59.05,339
44,0,4,15,38.47,51
29,0,2,24,91.96,384
41,0,2,19,34.44,264
29,0,2,13,46.22,120
32,0,0,6,54.26,173
33,0,3,22,38.82,173
62,0,3,6,36.2,134
55,0,3,8,94.54,153
31,0,4,11,63.04,491
27,1,0,11,89.75,215
52,1,0,7,87.45,123
49,0,2,19,91.91,61
30,0,3,23,74.7,306
43,0,0,14,32.63,266
63,0,2,6,95.91,390
56,1,1,12,31.83,202
31,0,0,20,56.98,78
55,1,1,5,97.4,307
33,1,1,7,41.03,124
36,0,0,6,70.76,87
24,0,3,19,36.32,424
21,1,3,23,58.65,472
65,0,3,2,52.9,245
66,1,1,6,65.15,402
22,0,4,14,79.82,69
60,0,4,6,71.74,462
23,1,3,6,84.42,353
47,1,0,5,50.29,388
48,1,1,7,61.8,185
68,1,1,19,58.9,87
51,1,0,17,68.49,191
20,0,4,6,62.87,359
28,0,2,19,80.79,53
42,0,3,19,79.6,291
51,0,4,9,70.49,234
65,1,3,13,60.09,143
62,0,1,6,36.29,201
56,1,3,20,89.8,148
32,0,4,16,81.45,347
33,1,4,10,40.67,417
60,0,2,3,73.93,349
18,1,3,24,47.53,459
36,0,2,20,49.15,461
43,0,2,24,79.82,162
33,1,3,15,83.06,56
41,1,0,7,44.72,474
55,1,0,23,87.68,157
54,0,0,20,53.83,239
54,0,2,7,77.26,399
64,1,2,2,53.25,126
56,1,2,2,43.42,486
18,0,3,19,68.91,389
38,0,3,10,67.27,89
26,1,3,17,35.81,284
45,0,1,13,55.15,257
51,1,4,19,36.72,270
43,1,1,2,30.54,274
48,1,3,20,66.29,454
18,1,4,5,39.3,296
56,1,2,21,74.17,107
59,1,0,6,66.88,150
34,1,2,18,33.02,273
24,1,1,8,87.44,314
68,0,2,10,40.3,332
65,0,1,3,85.07,199
23,0,4,18,69.77,473
65,1,3,23,67.96,202
52,1,0,21,76.09,177
33,1,3,9,59.76,65
19,1,3,4,46.86,88
70,1,1,22,73.01,476
30,0,2,15,30.86,226
29,1,1,18,65.69,87
39,0,2,4,53.27,229
23,0,1,13,37.96,332
36,1,3,14,70.9,209
27,0,3,1,97.7,304
23,0,1,1,36.71,95
65,1,2,7,74.85,112
61,1,0,22,97.13,449
29,0,0,10,66.8,140
28,1,1,22,37.26,295
29,0,3,5,41.31,226
56,1,1,17,79.97,444
47,0,2,16,73.39,369
20,1,3,8,56.69,420
41,1,2,16,38.63,450
38,1,1,9,52.54,279
27,1,1,7,36.45,414
51,1,4,7,55.29,82
32,1,0,9,81.17,156
57,0,0,20,55.59,476
69,1,0,4,50.62,314
59,1,0,1,34.19,356
65,0,0,7,83.3,284
57,1,1,9,52.44,129
40,1,0,6,63.24,155
26,0,1,24,78.57,405
48,0,3,20,46.38,66
59,0,4,19,57.64,385
40,0,2,1,46.31,422
35,1,1,24,56.89,259
26,1,1,9,68.57,98
50,1,2,22,47.34,69
67,0,2,6,43.14,271
52,1,2,11,51.85,56
18,1,2,23,73.42,493
36,1,3,14,33.0,222
38,1,4,23,79.76,236
36,0,1,15,96.89,252
33,0,0,4,91.29,343
31,1,2,2,42.22,472
47,0,2,7,33.11,268
53,0,3,3,86.69,87
22,1,0,17,87.84,463
25,1,0,21,74.45,70
22,1,3,15,42.72,470
56,1,3,12,84.75,153
66,0,1,3,65.0,260
67,1,3,3,60.32,325
33,1,3,7,73.89,426
24,1,0,1,91.13,492
56,0,0,9,56.62,59
36,1,2,3,34.69,168
44,1,2,12,65.07,242
24,1,1,12,81.54,276
30,0,3,9,76.77,164
42,0,4,11,33.36,56
26,1,3,3,90.98,133
20,0,3,5,52.27,295
29,0,2,22,85.52,467
18,0,3,4,87.96,426
62,1,4,20,55.07,301
42,0,3,11,89.62,345
40,0,0,3,87.64,124
59,1,4,5,85.46,375
65,1,0,5,61.54,362
69,1,4,6,52.07,111
62,0,2,20,38.26,460
32,1,2,21,79.08,58
63,0,2,20,76.61,317
70,0,3,12,69.31,432
48,0,1,11,77.47,328
39,1,2,20,93.35,356
65,0,3,7,43.33,218
47,1,1,21,96.63,452
19,1,1,12,47.23,386
19,1,1,19,43.18,159
57,1,2,13,80.05,431
36,1,4,2,58.06,238
42,1,2,13,39.36,181
43,1,4,3,79.49,357
31,1,3,21,83.35,347
67,0,1,8,93.29,57
65,0,2,4,85.17,342
51,1,1,10,95.69,119
32,0,1,8,80.05,148
53,1,0,19,36.11,343
32,1,4,3,95.71,310
38,1,1,20,88.13,407
60,1,4,4,66.23,176
34,0,4,16,62.89,451
36,1,2,22,99.89,359
56,0,2,1,45.08,373
30,0,4,23,32.17,482
53,0,0,10,38.11,178
41,1,3,11,83.4,313
33,0,3,22,61.0,334
22,1,0,9,43.93,425
56,0,2,16,57.72,325
35,0,2,5,65.69,247
32,0,4,15,84.83,276
25,0,3,16,75.59,473
61,0,1,2,33.85,234
28,1,3,3,78.51,146
49,1,0,15,40.87,467
42,1,3,15,73.29,456
61,0,2,17,90.45,82
61,0,2,15,50.32,442
66,1,3,12,96.65,429
41,0,4,8,83.98,307
18,1,0,22,75.74,328
51,0,2,3,97.22,129
23,0,4,9,92.86,359
20,1,3,7,70.25,367
37,0,0,8,45.87,290
57,0,1,18,80.1,159
44,0,0,4,48.27,135
63,1,3,23,83.29,492
37,1,0,1,99.49,114
53,0,2,24,37.66,492
40,1,4,9,65.36,137
52,0,1,20,80.42,127
33,0,1,5,51.42,205
45,1,1,16,85.67,214
60,1,2,14,99.34,240
50,1,2,20,35.15,264
19,0,2,19,51.5,211
63,1,2,16,45.88,199
22,1,4,14,74.08,376
64,0,3,23,76.35,148
18,0,0,5,42.14,500
51,1,2,13,69.31,291
19,1,3,10,81.28,312
48,1,0,18,40.31,288
23,1,3,10,66.42,257
31,1,3,11,47.13,458
22,0,1,19,53.38,91
60,0,1,15,99.56,82
33,0,2,2,49.94,62
68,1,2,13,95.16,269
64,1,4,15,93.23,221
58,0,2,15,76.62,63
39,0,1,11,48.86,461
32,0,1,9,59.73,199
18,0,4,21,61.67,231
68,0,4,2,45.95,357
24,1,1,15,92.41,117
53,1,3,3,33.59,181
50,1,2,2,64.14,141
51,0,3,12,71.41,379
37,1,0,24,42.89,273
39,0,2,22,61.03,196
60,0,1,9,98.74,444
40,1,4,3,58.94,294
53,0,3,11,90.4,96
70,0,0,22,65.08,75
60,0,0,21,80.56,315
33,1,1,15,83.52,197
23,1,4,3,43.15,57
62,0,4,14,63.91,166
69,1,3,1,44.05,170
27,1,3,19,36.5,93
54,0,0,14,65.15,101
43,0,0,8,31.83,428
41,0,4,8,52.73,94
18,1,0,23,64.82,344
19,0,4,22,34.15,170
51,0,4,18,82.88,413
20,1,3,3,90.19,155
39,1,4,12,87.24,267
21,0,0,7,72.69,77
45,0,4,20,73.94,333
52,1,2,20,66.38,162
27,0,0,12,81.57,86
53,1,4,3,88.58,185
65,0,0,11,48.0,133
44,1,3,11,40.33,72
54,0,0,13,32.03,499
65,1,2,14,42.86,472
54,0,0,20,55.19,302
18,1,2,24,36.66,481
52,0,4,16,34.55,135
44,0,1,17,56.67,97
41,0,4,1,78.05,417
55,1,0,14,44.16,162
27,0,2,10,47.22,311
69,0,3,24,42.93,348
62,0,2,11,35.04,348
20,1,2,22,96.01,121
31,0,2,21,36.14,423
21,0,1,13,40.9,128
39,1,2,13,55.67,424
19,0,1,23,57.79,428
26,0,2,7,62.45,490
56,0,0,17,41.19,187
18,0,3,23,87.12,72
34,1,0,19,39.67,353
22,1,0,17,84.93,376
66,0,2,19,45.38,476
57,1,3,21,86.11,405
50,0,0,11,79.85,273
58,0,3,12,47.9,330
57,0,2,16,86.14,270
49,0,1,22,42.62,57
44,1,1,15,67.48,287
54,1,1,3,39.05,500
22,1,1,12,96.09,202
43,0,1,11,71.79,272
27,1,1,8,51.91,313
36,0,1,24,77.36,52
66,0,0,1,57.43,381
67,0,1,19,34.98,309
66,1,3,16,41.39,245
50,0,1,24,77.07,494
66,0,2,19,77.7,211
56,1,0,24,50.21,493
69,1,4,10,58.53,385
19,1,1,4,87.47,382
59,1,4,12,70.22,205
21,0,3,20,70.22,436
46,1,0,21,93.87,199
69,1,4,15,94.25,235
19,0,4,5,83.98,256
66,0,2,8,81.75,341
18,1,0,15,74.38,421
39,1,1,22,45.17,262
56,1,3,18,69.68,197
23,0,0,22,38.25,486
28,0,1,2,40.91,129
58,1,4,19,92.0,313
34,0,3,13,87.63,230
30,1,2,6,38.53,220
19,1,0,7,93.42,353
22,1,3,5,70.07,126
63,0,1,10,62.04,377
36,1,3,9,97.99,443
32,1,3,1,70.43,107
31,1,4,24,45.63,176
31,0,3,9,88.38,52
38,0,1,9,91.07,447
46,0,3,1,75.89,378
68,1,3,21,99.81,178
33,1,4,14,94.15,209
40,1,1,9,43.85,387
26,1,0,6,61.98,307
39,0,3,13,51.85,442
26,0,4,22,44.23,297
64,0,1,3,58.68,130
52,1,2,17,88.39,132
55,1,1,20,82.51,236
36,0,0,16,31.69,382
69,0,2,21,59.85,292
31,1,4,16,54.9,194
51,1,3,1,68.65,468
32,0,4,13,89.46,434
38,1,1,8,84.3,244
63,0,2,24,70.83,434
39,0,0,12,52.92,64
23,1,3,22,48.25,162
51,1,2,8,81.21,268
41,0,2,10,89.72,141
24,1,2,3,32.67,163
68,1,3,21,85.78,201
40,0,3,10,50.05,417
45,0,4,23,36.97,321
66,1,4,19,62.65,225
45,0,3,11,60.68,88
44,1,3,10,75.91,132
59,1,0,9,57.37,261
21,0,1,23,82.87,84
59,0,4,24,76.37,498
45,1,3,21,62.77,312
59,1,0,11,88.17,468
21,0,3,13,76.25,445
38,1,1,3,62.64,125
49,1,2,1,45.63,169
24,0,3,5,32.99,404
33,0,1,14,66.64,217
63,1,0,2,87.34,71
40,1,0,21,46.58,88
70,1,1,8,52.5,325
55,0,1,20,78.73,344
48,1,2,20,60.7,66
27,0,3,9,75.45,494
50,1,2,4,79.35,232
54,0,3,24,86.0,312
46,0,2,7,71.2,155
45,0,2,6,83.04,398
21,1,3,22,83.31,112
26,0,3,15,56.52,167
68,0,2,24,49.64,112
61,0,4,10,73.14,367
36,0,4,1,91.78,296
35,0,1,5,86.15,436
46,1,3,20,48.31,105
19,1,1,5,47.77,479
18,1,4,1,98.81,79
63,1,4,2,91.73,384
50,0,0,1,51.72,224
53,1,0,2,31.52,346
54,1,3,18,91.89,400
36,1,1,14,76.0,456
68,0,1,5,84.08,476
46,0,4,23,84.23,184
29,1,0,2,52.54,237
66,0,1,21,96.32,76
69,0,1,1,72.73,246
60,0,0,10,51.76,316
48,0,1,21,52.13,137
18,1,1,21,76.7,360
25,0,2,16,70.98,343
53,0,1,6,93.77,86
66,1,1,13,58.23,206
24,0,3,1,93.32,78
41,0,3,5,74.57,460
21,1,0,18,71.44,385
42,0,1,6,63.8,378
45,1,3,4,48.41,435
45,1,2,4,77.16,422
35,0,2,6,82.12,369
60,0,3,3,34.44,495
61,0,2,14,84.17,404
43,0,2,22,80.94,306
21,0,4,24,33.57,372
44,1,3,24,32.72,425
57,1,0,3,45.33,152
39,0,3,4,59.25,469
18,1,3,22,78.99,384
63,0,3,22,64.7,236
53,0,0,10,79.26,417
47,0,3,4,38.45,245
62,1,3,19,42.22,454
47,1,0,23,41.63,300
46,0,4,24,46.41,65
43,1,3,2,41.23,426
44,1,2,2,68.11,78
42,0,4,7,79.49,468
54,1,2,24,65.83,407
69,1,0,3,35.7,218
59,1,0,13,75.62,445
68,1,0,5,83.64,137
29,1,4,13,91.65,355
55,0,0,9,93.1,136
27,1,0,11,47.13,360
39,1,0,7,87.15,270
45,0,2,12,43.88,446
49,0,2,22,53.14,427
65,0,3,16,71.46,473
64,1,4,2,75.16,358
33,0,0,17,67.11,455
27,0,3,20,72.95,317
26,1,0,22,94.86,253
45,0,2,8,64.86,199
22,0,0,10,60.84,159
40,1,2,6,52.9,241
19,0,3,19,46.9,195
23,1,0,22,76.1,152
65,0,4,12,87.36,449
24,1,0,19,42.38,313
39,1,3,2,87.34,466
51,0,3,6,84.49,284
46,0,2,9,39.09,121
43,0,4,5,49.71,314
24,1,0,24,53.35,151
43,1,2,22,30.2,474
19,0,0,19,60.75,173
31,1,3,13,55.25,350
21,0,2,1,85.86,319
55,0,4,16,99.89,141
23,1,1,14,37.21,79
62,0,3,17,79.37,287
45,0,2,4,42.24,338
44,0,0,12,36.67,359
38,1,4,2,65.94,293
27,0,2,18,65.5,344
65,1,1,4,45.6,67
20,0,0,16,33.7,374
62,0,1,6,91.59,242
18,0,1,3,45.11,234
51,0,1,13,47.89,117
48,0,3,19,48.63,446
65,1,3,7,79.31,156
18,1,2,18,65.43,453
68,0,4,12,76.3,209
52,0,2,8,98.43,384
23,1,3,9,30.66,180
40,1,1,4,32.36,277
40,0,1,24,71.33,193
67,1,3,4,76.02,85
63,0,2,12,52.75,486
35,1,2,4,52.62,455
38,0,2,5,83.92,119
56,1,1,21,68.14,155
51,0,1,7,61.12,251
58,0,0,24,63.32,168
18,1,3,10,57.94,93
21,1,0,6,78.77,350
53,0,4,17,41.98,218
51,1,4,2,59.55,320
51,0,4,20,56.01,295
63,0,4,14,55.37,429
58,1,1,14,50.45,302
69,1,0,5,87.6,176
19,0,1,15,52.77,401
32,1,1,14,53.37,277
67,0,4,10,76.18,217
60,0,3,20,62.24,327
60,1,0,10,82.21,166
40,0,0,18,40.82,248
20,0,0,22,92.11,274
50,0,1,22,73.91,396
24,1,1,16,41.44,443
43,0,1,20,82.49,156
22,1,2,1,89.72,452
32,1,2,18,81.73,311
63,0,2,15,38.28,233
47,0,3,19,57.78,105
36,1,3,17,45.2,240
59,1,3,14,86.48,244
24,1,4,7,30.52,370
32,1,4,12,78.87,272
40,0,1,17,92.86,350
37,0,1,14,40.62,224
46,0,0,19,96.75,249
29,1,0,10,83.96,363
46,1,2,4,76.61,271
55,1,2,8,95.74,326
45,0,4,23,91.24,320
38,1,1,2,85.93,125
35,0,0,5,79.34,228
70,1,2,2,40.57,473
21,0,3,8,75.39,131
27,0,1,20,47.39,401
30,0,0,15,72.82,497
46,1,4,18,97.77,275
49,0,2,21,54.56,180
30,1,2,18,61.38,443
34,0,3,17,36.92,370
50,1,3,12,81.34,498
26,1,1,8,68.03,415
35,1,0,20,36.26,193
22,0,4,20,35.78,281
21,0,0,14,42.09,268
38,0,3,18,78.85,390
23,1,4,17,84.84,398
66,0,4,23,46.53,160
35,1,0,19,86.34,462
29,1,0,21,82.28,296
61,1,4,24,62.99,497
37,0,2,14,35.05,497
54,0,4,13,49.03,493
46,0,0,20,41.61,445
49,1,4,2,58.1,460
68,1,1,23,59.14,243
33,0,4,1,75.8,229
44,1,1,22,76.12,414
58,0,1,6,37.12,367
69,0,4,8,38.95,257
62,1,3,22,30.24,296
67,1,4,23,73.09,279
47,1,0,23,97.82,432
32,1,1,1,90.7,122
61,1,0,1,76.62,405
37,1,0,20,60.51,458
37,1,1,10,92.88,340
52,0,2,13,82.71,241
49,1,4,23,92.3,412
55,1,4,21,54.85,76
35,1,4,16,91.28,406
43,0,4,15,52.3,200
61,1,3,8,44.21,319
58,1,2,24,92.38,148
21,1,2,14,32.11,279
48,1,2,7,54.45,103
31,1,1,7,69.79,207
21,1,3,20,65.02,183
19,1,3,24,37.37,303
59,0,2,15,68.34,448
34,0,3,2,47.66,255
66,1,3,5,92.95,61
43,1,2,4,70.29,419
40,0,2,16,56.64,77
64,1,2,15,43.41,193
25,0,2,23,48.48,457
52,1,0,22,97.4,485
67,1,0,15,45.66,464
56,1,0,4,64.09,241
57,1,1,21,59.66,446
59,0,1,6,54.43,329
25,1,3,19,33.7,382
65,1,0,2,55.9,233
69,0,4,11,42.8,293
65,0,1,7,52.32,298
39,0,3,14,61.72,398
28,0,1,20,87.04,489
51,1,0,22,53.49,244
27,1,4,8,51.88,458
29,1,3,22,87.72,62
39,1,3,8,79.4,433
51,1,4,14,63.43,373
64,1,0,14,50.13,80
55,1,0,14,47.97,95
35,1,0,13,70.11,185
25,1,0,5,64.69,319
21,1,0,17,67.16,241
20,0,1,2,73.08,368
42,1,2,7,95.47,445
25,0,1,21,91.23,191
59,0,0,14,95.14,189
21,0,3,24,30.03,252
24,1,0,5,71.72,63
48,0,4,4,53.98,190
31,1,0,10,61.97,155
60,0,3,1,90.4,247
65,1,3,17,74.68,389
32,0,3,20,63.38,153
55,1,2,8,39.5,106
32,1,0,9,82.33,389
41,1,3,15,47.22,428
61,1,1,5,56.46,368
58,0,2,22,85.66,433
58,1,2,21,33.58,99
24,0,0,17,86.2,490
69,1,4,9,84.48,223
26,0,0,5,59.99,70
67,0,4,9,42.29,89
26,0,4,2,96.45,309
61,1,4,16,86.4,76
40,1,1,6,56.89,81
49,0,0,21,97.87,267
42,0,2,16,56.55,434
22,1,1,1,60.89,350
20,1,1,8,49.35,329
57,1,0,7,53.66,257
44,0,1,15,85.7,404
23,1,3,18,80.75,250
65,1,1,12,92.72,206
46,0,3,17,87.71,371
62,1,4,3,87.05,167
29,1,0,2,65.17,454
43,1,0,23,31.02,372
44,0,2,3,89.2,68
20,1,1,22,59.13,55
53,0,1,10,56.55,111
26,1,3,24,89.2,393
63,1,4,23,82.94,247
32,0,1,1,65.26,213
44,0,3,24,93.2,120
31,0,2,11,35.51,454
54,1,0,11,79.91,131
48,1,4,23,80.56,469
20,1,4,7,61.44,402
67,0,3,15,38.28,375
65,0,2,23,40.59,100
64,0,2,16,54.92,251
50,0,3,14,63.03,461
51,0,1,6,35.43,238
34,0,2,3,46.59,177
62,0,3,20,72.52,400
19,0,1,11,30.4,387
30,1,3,20,68.94,376
61,1,2,7,64.67,108
55,1,3,23,71.16,73
70,1,3,20,83.44,212
67,0,3,16,76.55,52
48,1,4,1,85.66,139
34,0,4,21,70.5,311
33,1,4,23,38.97,236
41,1,2,15,76.37,277
29,0,4,18,97.91,243
54,1,1,24,48.93,225
43,1,2,23,57.76,146
68,0,3,13,83.33,163
23,0,2,2,64.28,498
58,0,1,15,39.59,491
30,1,2,13,86.8,164
56,0,3,8,34.98,465
26,1,2,7,46.67,427
50,0,3,1,48.63,394
66,0,1,3,59.57,114
49,1,2,17,49.42,57
35,0,1,4,85.22,70
25,1,2,3,98.15,491
28,1,1,12,53.67,406
36,0,3,10,93.73,248
57,1,4,18,31.12,442
67,1,3,15,51.3,435
54,1,2,10,77.6,101
58,0,4,2,74.04,118
70,0,4,23,41.14,330
55,0,3,12,64.96,80
69,1,1,3,65.18,233
31,1,3,16,35.63,486
43,1,3,24,61.15,379
25,0,1,22,66.24,367
22,0,4,9,91.89,482
58,0,0,1,81.97,69
39,1,1,22,50.41,306
22,0,2,18,58.92,136
61,1,1,15,99.09,77
41,1,0,12,78.7,409
53,1,1,18,72.24,475
36,0,1,19,57.47,178
61,0,4,19,74.11,212
54,1,4,20,62.06,150
45,1,0,22,92.05,72
43,0,0,18,84.27,273
33,0,0,11,56.04,123
64,1,3,18,65.3,296
55,0,2,23,45.41,132
40,1,4,16,88.39,62
45,1,4,17,69.95,99
48,0,4,1,59.91,66
67,1,3,24,95.27,419
20,0,2,9,45.53,130
55,0,3,9,89.63,451
61,1,3,2,97.85,374
54,0,1,15,72.94,260
19,0,0,21,47.58,73
43,0,0,19,31.57,69
29,1,0,15,30.05,192
64,0,0,18,62.39,459
58,0,3,12,52.92,167
19,0,2,18,72.69,201
38,1,0,18,32.47,250
46,1,0,7,64.13,426
42,0,2,9,89.95,438
46,0,3,10,53.26,127
58,0,3,9,38.36,386
51,1,1,11,56.95,472
38,1,4,16,59.21,326
23,1,0,14,38.3,236
41,0,0,8,89.48,384
29,1,1,5,42.57,255
48,1,4,4,99.32,494
19,1,4,13,84.01,216
19,0,4,3,48.45,173
51,0,3,4,69.31,97
20,0,2,6,44.78,314
56,0,4,6,72.64,421
27,0,1,10,66.31,330
29,1,3,3,97.76,321
55,1,4,21,76.02,60
30,0,4,19,66.84,62
55,1,4,17,35.75,497
31,1,2,18,33.17,69
68,0,2,1,87.23,294
30,1,3,11,67.7,322
70,0,2,11,89.24,490
65,1,1,4,62.18,239
68,1,2,24,43.33,164
59,0,4,1,76.48,232
68,1,4,21,37.96,119
41,1,3,6,85.84,451
45,0,2,11,81.93,246
20,1,4,22,62.67,242
62,0,3,7,50.85,159
24,1,0,13,95.47,382
20,0,1,2,54.03,398
51,1,3,4,54.82,160
44,1,3,24,38.18,75
37,0,1,7,87.58,127
44,1,0,4,89.96,270
32,0,2,12,30.91,107
29,0,4,6,55.06,76
20,0,0,8,87.38,300
40,0,0,16,87.87,478
20,0,2,23,85.11,310
27,0,1,8,47.98,392
26,0,0,21,91.54,392
